Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	benzo[b]fluoranteen	205-99-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	benzo[e]pyreen	192-97-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	benzo[g,h,i]peryleen	191-24-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	benzo[j]fluoranteen	205-82-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	benzo[k]fluoranteen	207-08-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	chryseen	218-01-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,h]acridine	226-36-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,j]acridine	224-42-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,e]pyreen	192-65-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,h]antraceen	53-70-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,h]pyreen	189-64-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,l]pyreen	191-30-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	fenantreen	85-01-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	fluoranteen	206-44-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	fluoreen	86-73-7	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	indeen	95-13-6	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	indeno[1,2,3-cd]pyreen	193-39-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	isoquinoline	119-65-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	naftaleen	91-20-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	fenantridine	229-87-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	pyreen	129-00-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	chinoline	91-22-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	9(10H)acridoon	578-95-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	3-amino-9-ethylcarbazool	132-32-1	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	2-naftylamine acetaat	553-00-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	2-naftylamine hydrochloride	612-52-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	2-nitronaftaleen	581-89-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	5-nitroacenafteen	602-87-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	polycyclische aromatische koolwaterstoffen		3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	2-naftylamine	91-59-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	8-hydroxychinoline	148-24-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	6-nitrochryseen	7496-02-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	5-methylchryseen	3697-24-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	1,6-dinitropyreen	42397-64-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	1,8-dinitropyreen	42397-65-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	4-nitropyreen	57835-92-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	peryleen-3,4:9,10-tetracarboxydiimide	81-33-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	dibenzo[a,i]pyreen	189-55-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS polycyclische aromatische koolwaterstoffen (PAKs)	1-methylnaftaleen	90-12-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten			3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie verwacht
ZZS steenkoolderivaten	antraceenolie	90640-80-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	creosoot	8001-58-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	creosootolie, acenafteenfractie, Een complexe verzameling koolwaterstoffen verkregen door de destillatie van koolteer, met een kooktraject van ongeveer 240°C tot 280°C. Bestaat voornamelijk uit acenafteen naftaleen en alkylnaftaleen. Wasolie	90640-84-9	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	creosootolie, Een complexe verzameling koolwaterstoffen verkregen door de destillatie van koolteer. Bestaat voornamelijk uit aromatische koolwaterstoffen en kan aanzienlijke hoeveelheden teerzuren en teerbasen bevatten. Het destillatietraject ligt ongeveer tussen 200°C en 325°C.	61789-28-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	destillaten (koolteer), bovenste	65996-91-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	destillaten (koolteer), naftaleenoliën	84650-04-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	lagetemperatuurkoolteerolie, alkalische	122384-78-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	teerzuren, kool, ruw	65996-85-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	pek koolteer, hoge temperatuur [Het residu dat wordt verkregen bij de destillatie van bij hoge temperatuur verkregen koolteer. Een zwarte vaste stof met een verwekingstraject van bij benadering 30°C tot 180°C. Voornamelijk samengesteld uit een complexe verzameling van aromatische koolwaterstoffen met drie- of meervoudig gecondenseerde ringen.]	65996-93-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	antraceenolie, fractie [De antraceenrijke vaste stof die wordt verkregen door de kristallisatie en centrifugatie van antraceenolie. Bestaat voornamelijk uit antraceen carbazool en fenantreen. antraceenolie, antraceenpasta]	90640-81-6	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	antraceenolie, fractie [Een complexe verzameling koolwaterstoffen uit de destillatie van antraceen die wordt verkregen door de kristallisatie van antraceenolie uit bitumineuze hoge-temperatuur-teer, met een kooktraject van ongeveer 330 °C tot 350 °C. Bevat hoofdzakelijk antraceen carbazool en fenantreen]	91995-15-2	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Anthraceen olie, extractie-residu, Een complexe verzameling koolwaterstoffen uit de van base ontdane fractie verkregen door de destillatie van koolteer, met een kooktraject van ongeveer 325°C tot 365°C. Bevat voornamelijk antraceen fenantreen en alkylderivaten daarvan. antraceenolie, zuur extract	91995-14-1	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	antraceenolie, fractie, Een complexe verzameling koolwaterstoffen uit de destillatie van antraceen die wordt verkregen door de kristallisatie van antraceenolie uit bitumineuze hoge-temperatuur-teer, met een kooktraject van ongeveer 350 °C tot 360 °C. Bevat hoofdzakelijk antraceen carbazool en fenantreen. antraceenolie, antraceenpasta, carbazoolfractie	91995-16-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	antraceenolie, antraceenpasta, lichte destillatiefracties	91995-17-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	antraceenolie, fractie [De olie die resteert na de verwijdering, door middel van een kristallisatieproces, van een antraceenrijke vaste stof (antraceenpasta) uit antraceenolie. Bestaat voornamelijk uit aromatische verbindingen met twee, drie of vier ringen]	90640-82-7	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Een complexe verzameling koolwaterstoffen die wordt verkregen uit de pyrolyse van gemengde koolteerpek en polyethyleen. Voornamelijk samengesteld uit polycyclische aromatische koolwaterstoffen overwegend C20 tot en met C28, met een verwekingstraject van 100°C tot 220°C volgens DIN 52025. Pyrolise producten aromatische koolwaterstoffen C20-28-, polycyclisch afkomstig uit de pyrolyse van gemengde koolteerpek en polyethyleen	101794-75-6	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Een complexe verzameling koolwaterstoffen die wordt verkregen uit de pyrolyse van gemengde koolteerpek polyethyleen en polypropyleen. Voornamelijk samengesteld uit polycyclische aromatische koolwaterstoffen overwegend C20 tot en met C28, met een verwekingstraject van 100°C tot 220°C volgens DIN 52025. Pyrolise producten aromatische koolwaterstoffen C20-28-, polycyclisch afkomstig uit de pyrolyse van gemengde koolteerpek polyethyleen en polypropyleen	101794-74-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Een complexe verzameling koolwaterstoffen die wordt verkregen uit de pyrolyse van gemengde koolteerpek en polystyreen. Voornamelijk samengesteld uit polycyclische aromatische koolwaterstoffen overwegend C20 tot en met C28, met een verwekingstraject van 100°C tot 220°C volgens DIN 52025. Pyrolise producten aromatische koolwaterstoffen C20-28-, polycyclisch afkomstig uit de pyrolyse van gemengde koolteerpek en polystyreen	101794-76-7	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Benzolvoorloop (kool), Het destillaat van lichte olie uit de cokesoven met een destillatietraject beneden ongeveer 100 °C. Bestaat voornamelijk uit C4 tot C6 alifatische koolwaterstoffen. Lichte olie, herdestillaat, laagkokende fractie	65996-88-5	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Het produkt verkregen na filtratie van minerale stoffen uit kool en onopgeloste kool van een koolextract oplossing geproduceerd door kool op te lossen in een vloeibaar solvent. Een zwarte, viskeuze, zeer complexe vloeibare combinatie, voornamelijk samengesteld uit aromatische en gedeeltelijk gehydrogeneerde aromatische koolwaterstoffen aromatische stikstofverbindingen aromatische zwavelverbindingen fenolische en andere aromatische zuurstofverbindingen en de alkylderivaten daarvan. koolvloeistoffen vloeibaar solventextractie oplossing	94114-47-3	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Het in wezen solvent-vrije produkt, verkregen bij de destillatie van het solvent van een gefilterde koolextractie oplossing, geproduceerd door kool op te lossen in een vloeibaar solvent. Een zwarte halfvaste stof, voornamelijk samengesteld uit een complexe verzameling aromatische koolwaterstoffen met gecondenseerde ringsystemen aromatische stikstofverbindingen fenolachtige verbindingen en andere aromatische zuurstofverbindingen en de alkylderivaten daarvan. koolvloeistoffen vloeibaar solvent-extracten	94114-48-4	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	creosootolie, acenafteenfractie, acenafteenvrij, De olie die resteert na verwijdering door een kristallisatieproces van acenafteen uit acenafteenolie afkomstig uit koolteer. Bestaat voornamelijk uit naftaleen en alkylnaftalenen. Wasolie, herdestillaat	90640-85-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	creosootolie, hoogkokend destillaat, De hoogkokende destillatiefractie die wordt verkregen door bitumineuze kool bij hoge temperatuur te fenoliseren en die verder wordt gezuiverd om een overmaat kristallijne zouten te verwijderen. Bestaat voornamelijk uit creosootolie waaruit enkele normale polycyclische aromatische zouten bestanddelen van koolteerdestillaten zijn verwijderd. Kristalvrij bij ongeveer 5°C. Wasolie	70321-79-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	creosootolie, laagkokend destillaat, De laagkokende destillatiefractie die wordt verkregen door bitumineuze kool bij hoge temperatuur te verkooksen en die verder wordt gezuiverd om een overmaat kristallijne zouten te verwijderen. Bestaat voornamelijk uit creosootolie waaruit enkele normale polycyclische aromatische zouten bestanddelen van koolteerdestillaten zijn verwijderd. Kristalvrij bij ongeveer 38°C. Wasolie	70321-80-1	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Destillaten (koolteer), benzolfractie, rijk aan benzeen tolueen en xyleen Een residu dat afkomstig is uit de destillatie van ruwe benzol om benzolvoorfracties te verwijderen. Bestaat voornamelijk uit benzeen tolueen en xylenen met een kooktraject van ongeveer 75 °C tot 200 °C. Lichte olie, herdestillaat, laagkokende fractie	101896-26-8	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
ZZS steenkoolderivaten	Destillaten (koolteer), benzolfractie, destillatieresiduen Een complexe verzameling koolwaterstoffen die wordt verkregen uit de destillatie van ruwe benzol (hoge-temperatuur-koolteer). Kan een vloeistof zijn met een destillatietraject van ongeveer 150 °C tot 300 °C, of een vaste of halfvaste stof met een smeltpunt tot 70 °C. Bestaat voornamelijk uit naftaleen en alkylnaftalenen. Wasolie	121620-46-0	3.4 Nutssector en industrie	3.4.5 Minerale producten industrie	3.4.5 f het breken, malen, zeven of drogen van mergel, zand, grind, kalk, steenkolen of andere mineralen of derivaten daarvan	Water	Emissie mogelijk
